Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C029,P021,Health & Beauty,41.17,2025-01-11
C416,P045,Health & Beauty,173.17,2024-12-04
C222,P001,Home & Kitchen,121.58,2025-02-12
C294,P021,Health & Beauty,41.17,2024-06-03
C060,P001,Home & Kitchen,121.58,2025-02-12
C060,P035,Clothing,145.34,2024-05-23
C036,P044,Home & Kitchen,78.81,2024-06-10
C469,P043,Grocery,15.66,2024-05-23
C462,P006,Home & Kitchen,145.28,2024-07-13
C214,P012,Grocery,47.66,2024-08-14
C068,P041,Health & Beauty,60.05,2025-01-09
C320,P043,Grocery,15.66,2024-07-05
C282,P045,Health & Beauty,173.17,2024-06-14
C077,P018,Books,46.71,2025-03-24
C479,P001,Home & Kitchen,121.58,2024-11-29
C480,P033,Books,21.5,2024-08-31
C429,P039,Clothing,52.46,2024-09-11
C468,P044,Home & Kitchen,78.81,2024-08-03
C483,P022,Grocery,36.29,2024-08-01
C456,P045,Health & Beauty,173.17,2024-07-22
C077,P014,Electronics,705.3,2025-01-10
C196,P050,Books,42.74,2024-11-06
C192,P022,Grocery,36.29,2024-07-11
C075,P036,Grocery,15.28,2025-02-09
C473,P041,Health & Beauty,60.05,2024-07-15
C310,P040,Clothing,140.78,2024-06-21
C447,P018,Books,46.71,2024-12-10
C408,P033,Books,21.5,2024-05-08
C467,P017,Home & Kitchen,197.59,2024-05-30
C255,P049,Books,17.03,2024-12-22
C438,P014,Electronics,705.3,2024-08-14
C500,P019,Health & Beauty,39.38,2024-07-25
C405,P015,Grocery,26.46,2024-06-12
C269,P041,Health & Beauty,60.05,2024-11-11
C009,P024,Clothing,112.22,2025-01-20
C496,P041,Health & Beauty,60.05,2025-01-06
C455,P033,Books,21.5,2024-06-13
C124,P004,Home & Kitchen,92.17,2025-02-11
C248,P024,Clothing,112.22,2024-07-07
C132,P049,Books,17.03,2025-01-29
C427,P006,Home & Kitchen,145.28,2024-07-07
C010,P013,Health & Beauty,96.71,2024-12-28
C022,P019,Health & Beauty,39.38,2024-12-28
C258,P039,Clothing,52.46,2024-07-23
C349,P022,Grocery,36.29,2025-03-04
C396,P023,Home & Kitchen,73.07,2024-11-20
C405,P001,Home & Kitchen,121.58,2024-09-15
C459,P007,Clothing,110.63,2024-05-26
C385,P040,Clothing,140.78,2024-12-14
C415,P010,Clothing,30.34,2024-05-10
C048,P025,Clothing,143.67,2024-09-05
C179,P015,Grocery,26.46,2024-12-30
C084,P011,Clothing,44.35,2024-09-19
C109,P020,Grocery,31.09,2024-10-26
C319,P017,Home & Kitchen,197.59,2024-11-01
C407,P033,Books,21.5,2024-11-11
C326,P016,Grocery,29.39,2024-09-03
C362,P043,Grocery,15.66,2024-12-29
C343,P011,Clothing,44.35,2024-08-19
C247,P036,Grocery,15.28,2024-12-15
C278,P036,Grocery,15.28,2024-10-05
C005,P013,Health & Beauty,96.71,2025-02-16
C338,P048,Health & Beauty,156.97,2024-12-23
C455,P050,Books,42.74,2024-04-11
C160,P001,Home & Kitchen,121.58,2024-08-07
C205,P001,Home & Kitchen,121.58,2024-08-07
C459,P002,Clothing,195.25,2024-04-19
C451,P023,Home & Kitchen,73.07,2024-04-14
C271,P006,Home & Kitchen,145.28,2024-07-03
C381,P020,Grocery,31.09,2025-02-06
C096,P049,Books,17.03,2024-09-24
C412,P016,Grocery,29.39,2024-08-19
C419,P048,Health & Beauty,156.97,2024-10-09
C182,P011,Clothing,44.35,2024-09-06
C391,P017,Home & Kitchen,197.59,2025-01-03
C252,P017,Home & Kitchen,197.59,2024-07-04
C371,P041,Health & Beauty,60.05,2024-09-24
C452,P021,Health & Beauty,41.17,2024-11-26
C430,P013,Health & Beauty,96.71,2024-09-10
C085,P015,Grocery,26.46,2024-12-17
C053,P029,Electronics,274.93,2024-12-08
C393,P003,Health & Beauty,123.96,2024-12-28
C424,P042,Grocery,39.25,2025-01-20
C472,P048,Health & Beauty,156.97,2024-12-02
C215,P004,Home & Kitchen,92.17,2025-01-09
C231,P005,Books,40.32,2025-01-26
C491,P046,Health & Beauty,95.79,2024-12-31
C279,P012,Grocery,47.66,2025-03-12
C343,P042,Grocery,39.25,2025-03-07
C160,P037,Grocery,45.36,2025-03-31
C420,P007,Clothing,110.63,2024-11-05
C156,P018,Books,46.71,2025-01-10
C203,P027,Grocery,47.56,2025-01-31
C289,P014,Electronics,705.3,2024-08-16
C292,P024,Clothing,112.22,2025-03-11
C454,P044,Home & Kitchen,78.81,2024-06-10
C281,P032,Grocery,15.89,2024-11-11
C411,P010,Clothing,30.34,2024-11-10
C149,P019,Health & Beauty,39.38,2025-01-10
C257,P039,Clothing,52.46,2025-03-23
C095,P048,Health & Beauty,156.97,2025-01-27
C371,P013,Health & Beauty,96.71,2024-06-22
C034,P018,Books,46.71,2024-11-11
C283,P019,Health & Beauty,39.38,2024-12-21
C299,P027,Grocery,47.56,2024-05-30
C333,P005,Books,40.32,2024-10-27
C387,P041,Health & Beauty,60.05,2024-04-24
C460,P039,Clothing,52.46,2024-08-12
C441,P029,Electronics,274.93,2024-05-03
C359,P021,Health & Beauty,41.17,2024-07-26
C425,P016,Grocery,29.39,2024-09-05
C004,P038,Health & Beauty,30.84,2024-11-17
C125,P006,Home & Kitchen,145.28,2024-12-30
C393,P048,Health & Beauty,156.97,2025-03-31
C058,P024,Clothing,112.22,2024-05-08
C331,P016,Grocery,29.39,2024-12-29
C073,P009,Health & Beauty,152.28,2025-02-13
C462,P020,Grocery,31.09,2024-05-09
C039,P045,Health & Beauty,173.17,2024-10-03
C054,P017,Home & Kitchen,197.59,2024-12-17
C433,P001,Home & Kitchen,121.58,2024-07-08
C136,P023,Home & Kitchen,73.07,2024-08-24
C358,P019,Health & Beauty,39.38,2024-08-11
C005,P021,Health & Beauty,41.17,2024-08-23
C471,P008,Health & Beauty,151.86,2025-02-16
C435,P019,Health & Beauty,39.38,2024-08-20
C055,P049,Books,17.03,2025-01-20
C185,P019,Health & Beauty,39.38,2024-12-13
C081,P035,Clothing,145.34,2024-05-13
C192,P047,Books,40.03,2024-10-11
C187,P019,Health & Beauty,39.38,2024-04-04
C107,P008,Health & Beauty,151.86,2024-08-11
C135,P028,Grocery,24.76,2024-07-02
C462,P047,Books,40.03,2025-02-24
C179,P018,Books,46.71,2025-02-25
C339,P026,Electronics,227.2,2024-10-27
C067,P039,Clothing,52.46,2024-06-10
C096,P050,Books,42.74,2024-10-08
C071,P050,Books,42.74,2024-07-20
C071,P038,Health & Beauty,30.84,2024-05-05
C268,P003,Health & Beauty,123.96,2025-01-15
C469,P015,Grocery,26.46,2025-02-24
C272,P035,Clothing,145.34,2025-03-16
C359,P004,Home & Kitchen,92.17,2024-08-22
C215,P007,Clothing,110.63,2024-09-23
C161,P022,Grocery,36.29,2024-04-28
C151,P033,Books,21.5,2025-02-05
C318,P005,Books,40.32,2024-10-27
C428,P036,Grocery,15.28,2024-11-25
C036,P013,Health & Beauty,96.71,2024-10-25
C087,P048,Health & Beauty,156.97,2024-10-16
C269,P019,Health & Beauty,39.38,2024-06-22
C223,P022,Grocery,36.29,2024-11-30
C334,P027,Grocery,47.56,2024-06-08
C151,P010,Clothing,30.34,2024-04-27
C178,P025,Clothing,143.67,2024-03-31
C423,P033,Books,21.5,2025-03-25
C335,P013,Health & Beauty,96.71,2025-01-20
C244,P023,Home & Kitchen,73.07,2024-11-10
C103,P007,Clothing,110.63,2025-01-24
C262,P020,Grocery,31.09,2024-07-05
C084,P024,Clothing,112.22,2024-09-13
C049,P048,Health & Beauty,156.97,2024-06-26
C385,P025,Clothing,143.67,2024-12-09
C374,P009,Health & Beauty,152.28,2024-09-13
C193,P030,Electronics,830.78,2025-01-20
C242,P001,Home & Kitchen,121.58,2024-05-02
C261,P028,Grocery,24.76,2025-03-30
C099,P044,Home & Kitchen,78.81,2024-10-08
C025,P044,Home & Kitchen,78.81,2024-05-21
C358,P028,Grocery,24.76,2025-03-28
C240,P031,Health & Beauty,133.54,2024-09-02
C076,P027,Grocery,47.56,2024-10-13
C205,P019,Health & Beauty,39.38,2024-04-03
C368,P006,Home & Kitchen,145.28,2024-07-26
C183,P024,Clothing,112.22,2024-11-13
C380,P012,Grocery,47.66,2024-12-13
C363,P033,Books,21.5,2024-05-04
C474,P025,Clothing,143.67,2025-02-17
C445,P050,Books,42.74,2024-06-18
C330,P048,Health & Beauty,156.97,2024-11-22
C378,P040,Clothing,140.78,2024-05-02
C291,P019,Health & Beauty,39.38,2024-12-25
C125,P049,Books,17.03,2024-10-18
C412,P009,Health & Beauty,152.28,2024-05-11
C136,P031,Health & Beauty,133.54,2024-05-19
C365,P006,Home & Kitchen,145.28,2025-03-18
C409,P019,Health & Beauty,39.38,2024-05-25
C442,P008,Health & Beauty,151.86,2025-03-06
C299,P009,Health & Beauty,152.28,2024-10-07
C448,P004,Home & Kitchen,92.17,2025-02-14
C439,P025,Clothing,143.67,2024-08-16
C339,P047,Books,40.03,2025-01-29
C256,P041,Health & Beauty,60.05,2025-01-10
C433,P012,Grocery,47.66,2024-08-25
C275,P003,Health & Beauty,123.96,2025-02-12
C414,P012,Grocery,47.66,2024-11-24
C091,P007,Clothing,110.63,2024-08-01
C271,P046,Health & Beauty,95.79,2024-10-29
C277,P042,Grocery,39.25,2025-02-19
C391,P044,Home & Kitchen,78.81,2024-12-08
C168,P008,Health & Beauty,151.86,2024-10-18
C372,P007,Clothing,110.63,2024-04-18
C400,P038,Health & Beauty,30.84,2024-08-13
C005,P012,Grocery,47.66,2024-10-02
C038,P047,Books,40.03,2024-09-30
C179,P039,Clothing,52.46,2025-01-04
C117,P002,Clothing,195.25,2024-10-03
C494,P008,Health & Beauty,151.86,2024-07-07
C150,P035,Clothing,145.34,2024-07-16
C417,P040,Clothing,140.78,2024-10-01
C227,P037,Grocery,45.36,2025-01-15
C325,P015,Grocery,26.46,2024-09-26
C440,P039,Clothing,52.46,2024-10-17
C272,P047,Books,40.03,2024-06-05
C026,P018,Books,46.71,2024-11-03
C270,P038,Health & Beauty,30.84,2024-09-30
C121,P002,Clothing,195.25,2025-02-19
C094,P009,Health & Beauty,152.28,2024-08-03
C228,P023,Home & Kitchen,73.07,2024-08-17
C009,P011,Clothing,44.35,2024-09-19
C396,P050,Books,42.74,2024-06-08
C252,P049,Books,17.03,2024-12-03
C136,P039,Clothing,52.46,2024-07-21
C150,P024,Clothing,112.22,2024-11-30
C492,P001,Home & Kitchen,121.58,2024-09-14
C303,P016,Grocery,29.39,2024-06-11
C099,P031,Health & Beauty,133.54,2024-06-28
C160,P013,Health & Beauty,96.71,2025-03-26
C100,P025,Clothing,143.67,2024-09-28
C195,P021,Health & Beauty,41.17,2024-12-01
C047,P028,Grocery,24.76,2025-01-30
C103,P009,Health & Beauty,152.28,2024-05-04
C485,P019,Health & Beauty,39.38,2024-07-22
C339,P046,Health & Beauty,95.79,2024-05-17
C034,P029,Electronics,274.93,2024-10-31
C174,P042,Grocery,39.25,2025-03-06
C234,P025,Clothing,143.67,2024-08-27
C068,P032,Grocery,15.89,2024-10-26
C158,P015,Grocery,26.46,2025-02-18
C314,P017,Home & Kitchen,197.59,2024-07-29
C374,P012,Grocery,47.66,2024-09-21
C151,P030,Electronics,830.78,2024-04-15
C443,P009,Health & Beauty,152.28,2024-09-26
C258,P003,Health & Beauty,123.96,2024-07-24
C300,P031,Health & Beauty,133.54,2024-07-08
C303,P029,Electronics,274.93,2024-08-20
C409,P045,Health & Beauty,173.17,2024-12-07
C322,P020,Grocery,31.09,2024-07-16
C298,P014,Electronics,705.3,2025-01-14
C022,P045,Health & Beauty,173.17,2024-07-13
C427,P037,Grocery,45.36,2024-04-14
C195,P018,Books,46.71,2024-11-07
C066,P027,Grocery,47.56,2024-11-30
C365,P001,Home & Kitchen,121.58,2024-10-10
C177,P003,Health & Beauty,123.96,2025-01-11
C105,P045,Health & Beauty,173.17,2024-04-16
C428,P043,Grocery,15.66,2024-05-10
C274,P018,Books,46.71,2025-02-16
C014,P021,Health & Beauty,41.17,2024-09-11
C086,P039,Clothing,52.46,2025-02-16
C464,P040,Clothing,140.78,2024-11-03
C304,P014,Electronics,705.3,2024-05-05
C191,P021,Health & Beauty,41.17,2025-03-20
C265,P017,Home & Kitchen,197.59,2024-08-19
C491,P040,Clothing,140.78,2025-03-03
C032,P012,Grocery,47.66,2024-04-07
C470,P017,Home & Kitchen,197.59,2024-12-18
C426,P043,Grocery,15.66,2024-12-18
C103,P008,Health & Beauty,151.86,2025-03-30
C163,P041,Health & Beauty,60.05,2024-09-18
C071,P006,Home & Kitchen,145.28,2025-01-06
C143,P026,Electronics,227.2,2025-02-02
C052,P018,Books,46.71,2024-09-11
C136,P038,Health & Beauty,30.84,2024-09-29
C001,P037,Grocery,45.36,2025-03-30
C457,P027,Grocery,47.56,2024-04-12
C480,P030,Electronics,830.78,2024-04-06
C346,P023,Home & Kitchen,73.07,2024-07-15
C037,P026,Electronics,227.2,2024-12-30
C197,P043,Grocery,15.66,2025-02-08
C426,P014,Electronics,705.3,2024-11-23
C361,P037,Grocery,45.36,2024-11-19
C111,P007,Clothing,110.63,2025-03-01
C271,P002,Clothing,195.25,2024-06-21
C050,P004,Home & Kitchen,92.17,2025-01-09
C059,P046,Health & Beauty,95.79,2024-04-06
C032,P048,Health & Beauty,156.97,2024-12-07
C398,P031,Health & Beauty,133.54,2024-12-24
C023,P024,Clothing,112.22,2024-05-05
C012,P008,Health & Beauty,151.86,2025-03-23
C215,P020,Grocery,31.09,2024-05-21
C023,P042,Grocery,39.25,2024-04-04
C263,P020,Grocery,31.09,2024-09-09
C043,P032,Grocery,15.89,2025-01-12
C198,P020,Grocery,31.09,2025-02-28
C450,P023,Home & Kitchen,73.07,2024-10-06
C192,P019,Health & Beauty,39.38,2024-05-30
C152,P029,Electronics,274.93,2025-03-12
C048,P030,Electronics,830.78,2024-12-18
C421,P047,Books,40.03,2024-06-02
C272,P048,Health & Beauty,156.97,2024-12-07
C378,P026,Electronics,227.2,2024-09-05
C192,P020,Grocery,31.09,2024-09-17
C464,P043,Grocery,15.66,2024-07-23
C239,P029,Electronics,274.93,2024-07-20
C038,P040,Clothing,140.78,2024-10-30
C348,P013,Health & Beauty,96.71,2024-05-17
C140,P023,Home & Kitchen,73.07,2025-03-07
C447,P036,Grocery,15.28,2024-08-13
C241,P047,Books,40.03,2024-12-18
C213,P049,Books,17.03,2024-07-04
C054,P025,Clothing,143.67,2025-03-22
C264,P027,Grocery,47.56,2024-09-22
C391,P035,Clothing,145.34,2024-05-08
C063,P007,Clothing,110.63,2024-11-17
C324,P030,Electronics,830.78,2024-06-26
C320,P042,Grocery,39.25,2025-03-09
C372,P042,Grocery,39.25,2024-04-29
C319,P026,Electronics,227.2,2024-03-31
C456,P038,Health & Beauty,30.84,2024-06-17
C282,P026,Electronics,227.2,2024-09-09
C449,P013,Health & Beauty,96.71,2025-01-25
C477,P039,Clothing,52.46,2024-06-24
C237,P037,Grocery,45.36,2025-01-13
C075,P007,Clothing,110.63,2024-12-21
C159,P049,Books,17.03,2024-06-16
C338,P006,Home & Kitchen,145.28,2024-08-26
C021,P011,Clothing,44.35,2024-06-23
C427,P044,Home & Kitchen,78.81,2024-11-01
C407,P002,Clothing,195.25,2024-04-03
C149,P005,Books,40.32,2025-03-20
C063,P044,Home & Kitchen,78.81,2024-09-09
C339,P038,Health & Beauty,30.84,2024-09-26
C130,P044,Home & Kitchen,78.81,2024-05-30
C279,P013,Health & Beauty,96.71,2024-05-29
C199,P008,Health & Beauty,151.86,2024-07-19
C359,P002,Clothing,195.25,2024-07-02
C173,P017,Home & Kitchen,197.59,2024-06-15
C130,P036,Grocery,15.28,2024-11-11
C280,P031,Health & Beauty,133.54,2024-05-04
C362,P002,Clothing,195.25,2024-03-31
C116,P018,Books,46.71,2024-10-26
C018,P010,Clothing,30.34,2024-12-13
C067,P047,Books,40.03,2024-12-24
C069,P009,Health & Beauty,152.28,2025-01-28
C382,P010,Clothing,30.34,2024-07-13
C413,P009,Health & Beauty,152.28,2024-06-26
C363,P015,Grocery,26.46,2024-12-18
C101,P018,Books,46.71,2024-08-08
C154,P028,Grocery,24.76,2024-05-20
C419,P024,Clothing,112.22,2024-07-25
C227,P045,Health & Beauty,173.17,2024-04-03
C158,P007,Clothing,110.63,2024-10-29
C149,P004,Home & Kitchen,92.17,2024-12-05
C056,P021,Health & Beauty,41.17,2024-07-12
C285,P022,Grocery,36.29,2024-09-22
C120,P027,Grocery,47.56,2025-01-08
C112,P018,Books,46.71,2024-12-29
C450,P026,Electronics,227.2,2024-07-28
C481,P038,Health & Beauty,30.84,2024-09-27
C464,P011,Clothing,44.35,2024-12-14
C254,P046,Health & Beauty,95.79,2025-02-28
C384,P006,Home & Kitchen,145.28,2024-11-17
C190,P047,Books,40.03,2024-08-20
C364,P004,Home & Kitchen,92.17,2024-05-05
C172,P046,Health & Beauty,95.79,2025-03-02
C082,P042,Grocery,39.25,2024-09-22
C058,P010,Clothing,30.34,2025-03-01
C442,P022,Grocery,36.29,2024-10-27
C056,P045,Health & Beauty,173.17,2024-04-06
C151,P024,Clothing,112.22,2025-01-05
C133,P013,Health & Beauty,96.71,2024-10-07
C083,P017,Home & Kitchen,197.59,2024-04-23
C415,P014,Electronics,705.3,2025-02-22
C060,P033,Books,21.5,2024-12-10
C352,P047,Books,40.03,2024-05-14
C210,P004,Home & Kitchen,92.17,2025-02-20
C460,P037,Grocery,45.36,2025-03-30
C411,P045,Health & Beauty,173.17,2024-11-24
C391,P002,Clothing,195.25,2025-03-07
C258,P046,Health & Beauty,95.79,2024-07-07
C228,P031,Health & Beauty,133.54,2025-03-09
C149,P022,Grocery,36.29,2024-08-21
C080,P022,Grocery,36.29,2024-11-24
C485,P013,Health & Beauty,96.71,2024-09-20
C480,P004,Home & Kitchen,92.17,2024-08-26
C124,P034,Clothing,131.39,2025-03-08
C386,P036,Grocery,15.28,2024-12-04
C415,P041,Health & Beauty,60.05,2024-06-12
C190,P027,Grocery,47.56,2024-09-10
C248,P050,Books,42.74,2024-07-30
C317,P036,Grocery,15.28,2024-07-02
C412,P049,Books,17.03,2024-11-16
C268,P011,Clothing,44.35,2024-07-13
C002,P023,Home & Kitchen,73.07,2024-10-14
C228,P018,Books,46.71,2024-09-24
C114,P034,Clothing,131.39,2025-03-10
C169,P024,Clothing,112.22,2024-06-13
C374,P004,Home & Kitchen,92.17,2024-07-21
C481,P039,Clothing,52.46,2024-10-18
C456,P007,Clothing,110.63,2024-09-09
C430,P006,Home & Kitchen,145.28,2025-03-30
C047,P026,Electronics,227.2,2024-07-13
C457,P015,Grocery,26.46,2024-08-20
C423,P030,Electronics,830.78,2025-03-23
C168,P036,Grocery,15.28,2024-08-25
C446,P029,Electronics,274.93,2024-09-04
C284,P044,Home & Kitchen,78.81,2024-11-26
C016,P036,Grocery,15.28,2024-09-06
C333,P001,Home & Kitchen,121.58,2025-01-19
C177,P023,Home & Kitchen,73.07,2025-01-21
C108,P021,Health & Beauty,41.17,2024-05-02
C154,P016,Grocery,29.39,2024-07-10
C333,P013,Health & Beauty,96.71,2025-01-31
C112,P039,Clothing,52.46,2024-09-18
C427,P010,Clothing,30.34,2024-09-30
C483,P045,Health & Beauty,173.17,2024-12-09
C072,P033,Books,21.5,2024-12-05
C254,P021,Health & Beauty,41.17,2024-08-01
C075,P002,Clothing,195.25,2024-09-30
C255,P012,Grocery,47.66,2025-01-20
C181,P014,Electronics,705.3,2024-07-24
C323,P050,Books,42.74,2024-07-21
C001,P021,Health & Beauty,41.17,2024-10-27
C324,P001,Home & Kitchen,121.58,2024-10-05
C369,P015,Grocery,26.46,2025-01-24
C431,P026,Electronics,227.2,2025-03-16
C028,P029,Electronics,274.93,2024-07-31
C012,P004,Home & Kitchen,92.17,2024-09-11
C307,P020,Grocery,31.09,2025-03-12
C208,P015,Grocery,26.46,2024-09-17
C228,P022,Grocery,36.29,2024-08-27
C460,P045,Health & Beauty,173.17,2024-04-21
C488,P042,Grocery,39.25,2025-03-21
C443,P031,Health & Beauty,133.54,2024-09-13
C209,P021,Health & Beauty,41.17,2024-12-19
C473,P015,Grocery,26.46,2024-04-20
C269,P029,Electronics,274.93,2024-09-01
C380,P038,Health & Beauty,30.84,2024-11-24
C118,P024,Clothing,112.22,2025-03-16
C165,P001,Home & Kitchen,121.58,2024-08-20
C147,P039,Clothing,52.46,2025-02-03
C020,P004,Home & Kitchen,92.17,2024-04-29
C105,P039,Clothing,52.46,2024-07-20
C412,P004,Home & Kitchen,92.17,2024-11-19
C300,P030,Electronics,830.78,2025-03-21
C483,P001,Home & Kitchen,121.58,2024-09-09
C457,P029,Electronics,274.93,2025-02-06
C281,P050,Books,42.74,2024-12-22
C486,P032,Grocery,15.89,2024-11-03
C088,P033,Books,21.5,2024-08-08
C070,P028,Grocery,24.76,2024-09-18
C354,P020,Grocery,31.09,2024-11-01
C265,P041,Health & Beauty,60.05,2024-12-29
C380,P012,Grocery,47.66,2025-03-08
C115,P036,Grocery,15.28,2024-09-07
C036,P031,Health & Beauty,133.54,2024-10-02
C102,P029,Electronics,274.93,2025-02-14
C284,P043,Grocery,15.66,2024-08-15
C345,P033,Books,21.5,2024-07-27
C136,P005,Books,40.32,2024-12-23
C097,P028,Grocery,24.76,2024-09-20
C475,P005,Books,40.32,2024-04-03
C271,P042,Grocery,39.25,2024-12-27
C060,P044,Home & Kitchen,78.81,2025-02-18
C420,P037,Grocery,45.36,2025-03-08
C165,P009,Health & Beauty,152.28,2025-03-26
C100,P006,Home & Kitchen,145.28,2025-03-03
C060,P034,Clothing,131.39,2025-03-05
C453,P046,Health & Beauty,95.79,2024-09-29
C433,P009,Health & Beauty,152.28,2025-02-19
C346,P046,Health & Beauty,95.79,2024-07-14
C285,P001,Home & Kitchen,121.58,2025-02-22
C190,P021,Health & Beauty,41.17,2024-07-05
C181,P034,Clothing,131.39,2024-08-25
C459,P012,Grocery,47.66,2024-11-19
C025,P028,Grocery,24.76,2025-01-21
C018,P024,Clothing,112.22,2024-03-31
C120,P035,Clothing,145.34,2024-06-23
C163,P025,Clothing,143.67,2024-07-15
C408,P019,Health & Beauty,39.38,2025-03-12
C312,P019,Health & Beauty,39.38,2024-10-13
C415,P050,Books,42.74,2024-12-01
C153,P022,Grocery,36.29,2024-05-03
C087,P026,Electronics,227.2,2024-11-30
C164,P032,Grocery,15.89,2024-04-24
C212,P037,Grocery,45.36,2025-01-04
C189,P011,Clothing,44.35,2025-02-27
C372,P016,Grocery,29.39,2025-01-27
C059,P045,Health & Beauty,173.17,2024-07-21
C184,P013,Health & Beauty,96.71,2025-02-26
C482,P029,Electronics,274.93,2025-02-25
C234,P037,Grocery,45.36,2025-02-15
C478,P048,Health & Beauty,156.97,2024-08-20
C226,P025,Clothing,143.67,2024-05-04
C228,P010,Clothing,30.34,2024-10-30
C118,P038,Health & Beauty,30.84,2024-05-24
C492,P014,Electronics,705.3,2024-06-20
C167,P032,Grocery,15.89,2024-07-30
C270,P027,Grocery,47.56,2025-01-19
C384,P006,Home & Kitchen,145.28,2025-02-24
C341,P003,Health & Beauty,123.96,2024-04-04
C417,P028,Grocery,24.76,2024-11-01
C150,P034,Clothing,131.39,2024-09-14
C488,P050,Books,42.74,2024-08-11
C392,P023,Home & Kitchen,73.07,2024-06-08
C365,P025,Clothing,143.67,2025-03-12
C354,P006,Home & Kitchen,145.28,2024-09-03
C200,P008,Health & Beauty,151.86,2025-01-03
C437,P038,Health & Beauty,30.84,2024-12-26
C206,P009,Health & Beauty,152.28,2024-07-09
C285,P030,Electronics,830.78,2024-05-23
C167,P039,Clothing,52.46,2024-10-03
C336,P039,Clothing,52.46,2024-09-22
C085,P038,Health & Beauty,30.84,2024-12-08
C201,P029,Electronics,274.93,2024-04-13
C315,P040,Clothing,140.78,2024-06-23
C410,P050,Books,42.74,2024-07-23
C308,P024,Clothing,112.22,2024-10-06
C096,P039,Clothing,52.46,2025-01-29
C314,P049,Books,17.03,2024-10-11
C244,P012,Grocery,47.66,2025-03-14
C408,P040,Clothing,140.78,2024-04-09
C307,P003,Health & Beauty,123.96,2024-09-16
C144,P009,Health & Beauty,152.28,2024-09-18
C471,P035,Clothing,145.34,2024-07-28
C258,P009,Health & Beauty,152.28,2024-06-22
C106,P011,Clothing,44.35,2024-12-07
C001,P039,Clothing,52.46,2024-05-25
C274,P010,Clothing,30.34,2024-07-21
C293,P046,Health & Beauty,95.79,2024-06-05
C290,P044,Home & Kitchen,78.81,2024-11-20
C315,P042,Grocery,39.25,2025-01-03
C056,P028,Grocery,24.76,2024-05-21
C019,P028,Grocery,24.76,2024-11-14
C416,P026,Electronics,227.2,2024-08-23
C280,P032,Grocery,15.89,2024-09-24
C263,P003,Health & Beauty,123.96,2024-11-16
C312,P032,Grocery,15.89,2024-09-06
C431,P018,Books,46.71,2024-06-05
C114,P015,Grocery,26.46,2024-11-11
C463,P007,Clothing,110.63,2024-08-11
C271,P049,Books,17.03,2025-02-27
C480,P032,Grocery,15.89,2024-11-07
C184,P001,Home & Kitchen,121.58,2025-01-06
C464,P044,Home & Kitchen,78.81,2024-11-09
C137,P014,Electronics,705.3,2024-04-13
C301,P014,Electronics,705.3,2024-10-17
C452,P005,Books,40.32,2024-11-29
C306,P031,Health & Beauty,133.54,2024-04-08
C426,P017,Home & Kitchen,197.59,2024-08-25
C120,P043,Grocery,15.66,2024-12-31
C250,P043,Grocery,15.66,2024-11-28
C389,P035,Clothing,145.34,2024-07-10
C209,P035,Clothing,145.34,2024-11-25
C480,P048,Health & Beauty,156.97,2025-01-27
C098,P049,Books,17.03,2024-09-15
C096,P001,Home & Kitchen,121.58,2024-08-13
C422,P040,Clothing,140.78,2024-05-31
C348,P011,Clothing,44.35,2024-04-16
